run_id,seed,arm,step,epoch,layer_name,stage,density,n_pruned,n_regrown,n_weights,n_live,live_budget_share
rigl_seed0,0,rigl,2750,11,stage1.conv1,1,0.30000361689814814,9452,9452,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,2750,11,stage2.conv0,2,0.29999909577546297,18905,18905,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,2750,11,stage2.conv1,2,0.29999909577546297,37810,37810,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,2750,11,stage3.conv0,3,0.30000022605613424,75621,75621,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,2750,11,stage3.conv1,3,0.30000022605613424,151242,151242,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,2750,11,stage4.conv0,4,0.3,189053,189053,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,2750,11,stage4.conv1,4,0.3,236316,236316,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2750,11,stage5.conv0,5,0.3,236316,236316,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2750,11,stage5.conv1,5,0.3,236316,236316,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3000,12,stage0.conv1,0,0.2999855324074074,2334,2334,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,3000,12,stage1.conv0,1,0.30000361689814814,4668,4668,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,3000,12,stage1.conv1,1,0.30000361689814814,9337,9337,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,3000,12,stage2.conv0,2,0.29999909577546297,18675,18675,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,3000,12,stage2.conv1,2,0.29999909577546297,37350,37350,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,3000,12,stage3.conv0,3,0.30000022605613424,74701,74701,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,3000,12,stage3.conv1,3,0.30000022605613424,149403,149403,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,3000,12,stage4.conv0,4,0.3,186754,186754,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,3000,12,stage4.conv1,4,0.3,233442,233442,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3000,12,stage5.conv0,5,0.3,233442,233442,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3000,12,stage5.conv1,5,0.3,233442,233442,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3250,13,stage0.conv1,0,0.2999855324074074,2313,2313,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,3250,13,stage1.conv0,1,0.30000361689814814,4627,4627,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,3250,13,stage1.conv1,1,0.30000361689814814,9255,9255,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,3250,13,stage2.conv0,2,0.29999909577546297,18509,18509,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,3250,13,stage2.conv1,2,0.29999909577546297,37019,37019,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,3250,13,stage3.conv0,3,0.30000022605613424,74039,74039,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,3250,13,stage3.conv1,3,0.30000022605613424,148078,148078,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,3250,13,stage4.conv0,4,0.3,185098,185098,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,3250,13,stage4.conv1,4,0.3,231373,231373,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3250,13,stage5.conv0,5,0.3,231373,231373,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3250,13,stage5.conv1,5,0.3,231373,231373,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3500,14,stage0.conv1,0,0.2999855324074074,2280,2280,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,3500,14,stage1.conv0,1,0.30000361689814814,4560,4560,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,3500,14,stage1.conv1,1,0.30000361689814814,9121,9121,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,3500,14,stage2.conv0,2,0.29999909577546297,18243,18243,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,3500,14,stage2.conv1,2,0.29999909577546297,36487,36487,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,3500,14,stage3.conv0,3,0.30000022605613424,72974,72974,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,3500,14,stage3.conv1,3,0.30000022605613424,145948,145948,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,3500,14,stage4.conv0,4,0.3,182435,182435,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,3500,14,stage4.conv1,4,0.3,228044,228044,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3500,14,stage5.conv0,5,0.3,228044,228044,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3500,14,stage5.conv1,5,0.3,228044,228044,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3750,15,stage0.conv1,0,0.2999855324074074,2256,2256,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,3750,15,stage1.conv0,1,0.30000361689814814,4513,4513,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,3750,15,stage1.conv1,1,0.30000361689814814,9027,9027,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,3750,15,stage2.conv0,2,0.29999909577546297,18054,18054,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,3750,15,stage2.conv1,2,0.29999909577546297,36108,36108,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,3750,15,stage3.conv0,3,0.30000022605613424,72217,72217,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,3750,15,stage3.conv1,3,0.30000022605613424,144435,144435,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,3750,15,stage4.conv0,4,0.3,180543,180543,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,3750,15,stage4.conv1,4,0.3,225679,225679,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3750,15,stage5.conv0,5,0.3,225679,225679,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,3750,15,stage5.conv1,5,0.3,225679,225679,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4000,16,stage0.conv1,0,0.2999855324074074,2219,2219,27648,8294,0.0019722913750181022
